RNAP,x,t
5022,0.0212765957447,5100.23
0,0.0,5200.59
1953,0.0,5200.59
3906,0.191489361702,5200.59
837,0.0,5200.59
2790,0.0212765957447,5200.59
4743,0.0,5200.59
1674,0.0,5200.59
3627,0.0,5200.59
5580,0.0,5200.59
558,0.0212765957447,5200.59
2511,0.0,5200.59
4464,0.0,5200.59
1395,0.0,5200.59
3348,0.0,5200.59
5301,0.0425531914894,5200.59
279,0.702127659574,5200.59
2232,0.0,5200.59
4185,0.0212765957447,5200.59
1116,0.0,5200.59
3069,0.0,5200.59
5022,0.0,5200.59
0,0.0,5302.88
1953,0.0,5302.88
3906,0.155555555556,5302.88
837,0.0444444444444,5302.88
2790,0.0,5302.88
4743,0.0,5302.88
1674,0.0,5302.88
3627,0.0,5302.88
5580,0.0,5302.88
558,0.0,5302.88
2511,0.0,5302.88
4464,0.0222222222222,5302.88
1395,0.0,5302.88
3348,0.0222222222222,5302.88
5301,0.0,5302.88
279,0.711111111111,5302.88
2232,0.0,5302.88
4185,0.0444444444444,5302.88
1116,0.0,5302.88
3069,0.0,5302.88
5022,0.0,5302.88
0,0.0,5402.92
1953,0.0,5402.92
3906,0.133333333333,5402.92
837,0.0,5402.92
2790,0.0,5402.92
4743,0.0,5402.92
1674,0.0,5402.92
3627,0.0222222222222,5402.92
5580,0.0,5402.92
558,0.0,5402.92
2511,0.0,5402.92
4464,0.0666666666667,5402.92
1395,0.0444444444444,5402.92
3348,0.0,5402.92
5301,0.0,5402.92
279,0.711111111111,5402.92
2232,0.0,5402.92
4185,0.0,5402.92
1116,0.0,5402.92
3069,0.0,5402.92
5022,0.0222222222222,5402.92
0,0.0,5504.5
1953,0.0217391304348,5504.5
3906,0.152173913043,5504.5
837,0.0,5504.5
2790,0.0,5504.5
4743,0.0,5504.5
1674,0.0217391304348,5504.5
3627,0.0,5504.5
5580,0.0217391304348,5504.5
558,0.0217391304348,5504.5
2511,0.0,5504.5
4464,0.0434782608696,5504.5
1395,0.0,5504.5
3348,0.0,5504.5
5301,0.0,5504.5
279,0.695652173913,5504.5
2232,0.0,5504.5
4185,0.0,5504.5
1116,0.0,5504.5
3069,0.0,5504.5
5022,0.0217391304348,5504.5
0,0.0,5600.24
1953,0.0,5600.24
3906,0.106382978723,5600.24
837,0.0212765957447,5600.24
2790,0.0,5600.24
4743,0.0425531914894,5600.24
1674,0.0,5600.24
3627,0.0,5600.24
5580,0.0,5600.24
558,0.0,5600.24
2511,0.0,5600.24
4464,0.0212765957447,5600.24
1395,0.0,5600.24
3348,0.0,5600.24
5301,0.0212765957447,5600.24
279,0.702127659574,5600.24
2232,0.0425531914894,5600.24
4185,0.0212765957447,5600.24
1116,0.0212765957447,5600.24
3069,0.0,5600.24
5022,0.0,5600.24
0,0.0,5700.01
1953,0.0,5700.01
3906,0.0851063829787,5700.01
837,0.0212765957447,5700.01
2790,0.0425531914894,5700.01
4743,0.0,5700.01
1674,0.0,5700.01
3627,0.0,5700.01
5580,0.0212765957447,5700.01
558,0.0212765957447,5700.01
2511,0.0,5700.01
4464,0.0212765957447,5700.01
1395,0.0212765957447,5700.01
3348,0.0,5700.01
5301,0.0,5700.01
279,0.659574468085,5700.01
2232,0.0,5700.01
4185,0.0212765957447,5700.01
1116,0.0212765957447,5700.01
3069,0.0,5700.01
5022,0.063829787234,5700.01
0,0.0,5800.13
1953,0.0222222222222,5800.13
3906,0.0888888888889,5800.13
837,0.0222222222222,5800.13
2790,0.0,5800.13
4743,0.0222222222222,5800.13
1674,0.0222222222222,5800.13
3627,0.0,5800.13
5580,0.0222222222222,5800.13
558,0.0,5800.13
2511,0.0,5800.13
4464,0.0,5800.13
1395,0.0,5800.13
3348,0.0222222222222,5800.13
5301,0.0222222222222,5800.13
279,0.688888888889,5800.13
2232,0.0,5800.13
4185,0.0,5800.13
1116,0.0222222222222,5800.13
3069,0.0222222222222,5800.13
5022,0.0222222222222,5800.13
0,0.0,5900.13
1953,0.0227272727273,5900.13
3906,0.0681818181818,5900.13
837,0.0,5900.13
2790,0.0,5900.13
4743,0.0,5900.13
1674,0.0227272727273,5900.13
3627,0.0454545454545,5900.13
5580,0.0,5900.13
558,0.0,5900.13
2511,0.0,5900.13
4464,0.0227272727273,5900.13
1395,0.0227272727273,5900.13
3348,0.0,5900.13
5301,0.0454545454545,5900.13
279,0.704545454545,5900.13
2232,0.0227272727273,5900.13
4185,0.0,5900.13
1116,0.0,5900.13
3069,0.0,5900.13
5022,0.0227272727273,5900.13
0,0.0,6000.52
1953,0.0,6000.52
3906,0.0681818181818,6000.52
837,0.0,6000.52
2790,0.0227272727273,6000.52
4743,0.0227272727273,6000.52
1674,0.0227272727273,6000.52
3627,0.0,6000.52
5580,0.0,6000.52
558,0.0,6000.52
2511,0.0227272727273,6000.52
4464,0.0227272727273,6000.52
1395,0.0,6000.52
3348,0.0,6000.52
5301,0.0681818181818,6000.52
279,0.704545454545,6000.52
2232,0.0227272727273,6000.52
4185,0.0227272727273,6000.52
1116,0.0,6000.52
3069,0.0,6000.52
5022,0.0,6000.52
0,0.0,6100.04
1953,0.0,6100.04
3906,0.0454545454545,6100.04
837,0.0,6100.04
2790,0.0227272727273,6100.04
4743,0.0,6100.04
1674,0.0,6100.04
3627,0.0,6100.04
5580,0.0,6100.04
558,0.0,6100.04
2511,0.0227272727273,6100.04
4464,0.0227272727273,6100.04
1395,0.0,6100.04
3348,0.0,6100.04
5301,0.0909090909091,6100.04
279,0.704545454545,6100.04
2232,0.0227272727273,6100.04
4185,0.0227272727273,6100.04
1116,0.0,6100.04
3069,0.0227272727273,6100.04
5022,0.0227272727273,6100.04
0,0.0,6200.05
1953,0.0,6200.05
3906,0.0227272727273,6200.05
837,0.0,6200.05
2790,0.0227272727273,6200.05
4743,0.0227272727273,6200.05
1674,0.0,6200.05
3627,0.0227272727273,6200.05
5580,0.0,6200.05
558,0.0,6200.05
2511,0.0,6200.05
4464,0.0,6200.05
1395,0.0,6200.05
3348,0.0227272727273,6200.05
5301,0.113636363636,6200.05
279,0.704545454545,6200.05
2232,0.0,6200.05
4185,0.0227272727273,6200.05
1116,0.0,6200.05
3069,0.0227272727273,6200.05
5022,0.0227272727273,6200.05
0,0.0,6300.93
1953,0.0,6300.93
3906,0.0681818181818,6300.93
837,0.0,6300.93
2790,0.0,6300.93
4743,0.0227272727273,6300.93
1674,0.0,6300.93
3627,0.0227272727273,6300.93
5580,0.0,6300.93
558,0.0454545454545,6300.93
2511,0.0,6300.93
4464,0.0,6300.93
1395,0.0,6300.93
3348,0.0,6300.93
5301,0.159090909091,6300.93
279,0.659090909091,6300.93
2232,0.0,6300.93
4185,0.0,6300.93
1116,0.0,6300.93
3069,0.0227272727273,6300.93
5022,0.0,6300.93
0,0.0,6400.26
1953,0.0,6400.26
3906,0.0909090909091,6400.26
837,0.0,6400.26
2790,0.0,6400.26
4743,0.0,6400.26
1674,0.0,6400.26
3627,0.0,6400.26
5580,0.0,6400.26
558,0.0,6400.26
2511,0.0,6400.26
4464,0.0,6400.26
1395,0.0,6400.26
3348,0.0227272727273,6400.26
5301,0.181818181818,6400.26
279,0.636363636364,6400.26
2232,0.0,6400.26
4185,0.0,6400.26
1116,0.0681818181818,6400.26
3069,0.0,6400.26
5022,0.0,6400.26
0,0.0,6500.27
1953,0.0,6500.27
3906,0.0681818181818,6500.27
837,0.0,6500.27
2790,0.0,6500.27
4743,0.0,6500.27
1674,0.0,6500.27
3627,0.0,6500.27
5580,0.0,6500.27
558,0.0,6500.27
2511,0.0,6500.27
4464,0.0227272727273,6500.27
1395,0.0227272727273,6500.27
3348,0.0,6500.27
5301,0.181818181818,6500.27
279,0.636363636364,6500.27
2232,0.0,6500.27
4185,0.0227272727273,6500.27
1116,0.0454545454545,6500.27
3069,0.0,6500.27
5022,0.0,6500.27
0,0.0,6600.65
1953,0.0232558139535,6600.65
3906,0.0697674418605,6600.65
837,0.0232558139535,6600.65
2790,0.0,6600.65
4743,0.0232558139535,6600.65
1674,0.0,6600.65
3627,0.0,6600.65
5580,0.0,6600.65
558,0.0,6600.65
2511,0.0,6600.65
4464,0.0232558139535,6600.65
1395,0.046511627907,6600.65
3348,0.0,6600.65
5301,0.162790697674,6600.65
279,0.627906976744,6600.65
2232,0.0,6600.65
4185,0.0,6600.65
1116,0.0,6600.65
3069,0.0,6600.65
5022,0.0,6600.65
0,0.0,6700.43
1953,0.046511627907,6700.43
3906,0.0697674418605,6700.43
837,0.0,6700.43
2790,0.0,6700.43
4743,0.0232558139535,6700.43
1674,0.0,6700.43
3627,0.0,6700.43
5580,0.0232558139535,6700.43
558,0.0,6700.43
2511,0.0,6700.43
4464,0.0,6700.43
1395,0.0232558139535,6700.43
3348,0.0,6700.43
5301,0.162790697674,6700.43
279,0.627906976744,6700.43
2232,0.0232558139535,6700.43
4185,0.0,6700.43
1116,0.0,6700.43
3069,0.0,6700.43
5022,0.0,6700.43
0,0.0,6800.33
1953,0.0,6800.33
3906,0.0487804878049,6800.33
837,0.0243902439024,6800.33
2790,0.0243902439024,6800.33
4743,0.0,6800.33
1674,0.0243902439024,6800.33
3627,0.0,6800.33
5580,0.0,6800.33
558,0.0243902439024,6800.33
2511,0.0,6800.33
4464,0.0,6800.33
1395,0.0,6800.33
3348,0.0,6800.33
5301,0.170731707317,6800.33
279,0.609756097561,6800.33
2232,0.0487804878049,6800.33
4185,0.0243902439024,6800.33
1116,0.0,6800.33
3069,0.0,6800.33
5022,0.0,6800.33
0,0.0,6901.0
1953,0.0,6901.0
3906,0.0487804878049,6901.0
837,0.0,6901.0
2790,0.0243902439024,6901.0
4743,0.0243902439024,6901.0
1674,0.0,6901.0
3627,0.0,6901.0
5580,0.0487804878049,6901.0
558,0.0,6901.0
2511,0.0243902439024,6901.0
4464,0.0,6901.0
1395,0.0243902439024,6901.0
3348,0.0,6901.0
5301,0.121951219512,6901.0
279,0.609756097561,6901.0
2232,0.0243902439024,6901.0
4185,0.0,6901.0
1116,0.0243902439024,6901.0
3069,0.0243902439024,6901.0
5022,0.0,6901.0
0,0.0,7000.3
1953,0.0,7000.3
3906,0.0263157894737,7000.3
837,0.0263157894737,7000.3
2790,0.0263157894737,7000.3
4743,0.0,7000.3
1674,0.0526315789474,7000.3
3627,0.0263157894737,7000.3
5580,0.0,7000.3
558,0.0263157894737,7000.3
2511,0.0,7000.3
4464,0.0,7000.3
1395,0.0,7000.3
3348,0.0263157894737,7000.3
5301,0.131578947368,7000.3
279,0.605263157895,7000.3
2232,0.0,7000.3
4185,0.0263157894737,7000.3
1116,0.0,7000.3
3069,0.0263157894737,7000.3
5022,0.0,7000.3
0,0.0,7100.01
1953,0.0,7100.01
3906,0.0810810810811,7100.01
837,0.0,7100.01
2790,0.0,7100.01
4743,0.0,7100.01
1674,0.0,7100.01
3627,0.027027027027,7100.01
5580,0.0,7100.01
558,0.0,7100.01
2511,0.0,7100.01
4464,0.027027027027,7100.01
1395,0.0,7100.01
3348,0.027027027027,7100.01
5301,0.108108108108,7100.01
279,0.621621621622,7100.01
2232,0.0540540540541,7100.01
4185,0.0,7100.01
1116,0.0540540540541,7100.01
3069,0.0,7100.01
5022,0.0,7100.01
0,0.0,7200.61
1953,0.0,7200.61
3906,0.108108108108,7200.61
837,0.0,7200.61
2790,0.027027027027,7200.61
4743,0.0,7200.61
1674,0.027027027027,7200.61
3627,0.027027027027,7200.61
5580,0.027027027027,7200.61
558,0.0,7200.61
2511,0.027027027027,7200.61
4464,0.0,7200.61
1395,0.0,7200.61
3348,0.0,7200.61
5301,0.0810810810811,7200.61
279,0.621621621622,7200.61
2232,0.0,7200.61
4185,0.0,7200.61
1116,0.027027027027,7200.61
3069,0.0,7200.61
5022,0.027027027027,7200.61
